"Pred","Truth","Type","Convergence","sim","EM","OM"
1,0.5,"Male Sex Ratio","Converged",28,"Age","Growth_M (0,0)"
111.20181046219,105.431906230448,"Bmsy","Converged",28,"Age","Growth_M (0,0)"
0.150484599434075,0.152142410534649,"Fmsy","Converged",28,"Age","Growth_M (0,0)"
14.2042831978506,17.28778,"R0","Converged",28,"Age","Growth_M (0,0)"
0.104616268365072,0.108,"M_F","Converged",28,"Age","Growth_M (0,0)"
0.104616268365072,0.108,"M_M","Converged",28,"Age","Growth_M (0,0)"
6.44293603950307,8.93706455080614,"Tier 3 HCR Catch","Converged",28,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",29,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",29,"Age","Growth_M (0,0)"
104.151965407057,105.431906230448,"Bmsy","Converged",29,"Age","Growth_M (0,0)"
0.152112974802787,0.152142410534649,"Fmsy","Converged",29,"Age","Growth_M (0,0)"
19.6793915673448,17.28778,"R0","Converged",29,"Age","Growth_M (0,0)"
0.108494462725562,0.108,"M_F","Converged",29,"Age","Growth_M (0,0)"
0.108494462725562,0.108,"M_M","Converged",29,"Age","Growth_M (0,0)"
14.7446463629914,8.41147546081493,"Tier 3 HCR Catch","Converged",29,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",30,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",30,"Age","Growth_M (0,0)"
96.1445402946996,105.431906230448,"Bmsy","Converged",30,"Age","Growth_M (0,0)"
0.157985216241642,0.152142410534649,"Fmsy","Converged",30,"Age","Growth_M (0,0)"
15.7708549799454,17.28778,"R0","Converged",30,"Age","Growth_M (0,0)"
0.114434949712871,0.108,"M_F","Converged",30,"Age","Growth_M (0,0)"
0.114434949712871,0.108,"M_M","Converged",30,"Age","Growth_M (0,0)"
15.28522677021,12.8887479585254,"Tier 3 HCR Catch","Converged",30,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",31,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",31,"Age","Growth_M (0,0)"
111.272176929473,105.431906230448,"Bmsy","Converged",31,"Age","Growth_M (0,0)"
0.151028267225459,0.152142410534649,"Fmsy","Converged",31,"Age","Growth_M (0,0)"
17.028022665497,17.28778,"R0","Converged",31,"Age","Growth_M (0,0)"
0.104720438504803,0.108,"M_F","Converged",31,"Age","Growth_M (0,0)"
0.104720438504803,0.108,"M_M","Converged",31,"Age","Growth_M (0,0)"
18.3808080416388,26.3859066171959,"Tier 3 HCR Catch","Converged",31,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",32,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",32,"Age","Growth_M (0,0)"
95.7377074971129,105.431906230448,"Bmsy","Converged",32,"Age","Growth_M (0,0)"
0.158134355555638,0.152142410534649,"Fmsy","Converged",32,"Age","Growth_M (0,0)"
17.5640943338396,17.28778,"R0","Converged",32,"Age","Growth_M (0,0)"
0.114964848575609,0.108,"M_F","Converged",32,"Age","Growth_M (0,0)"
0.114964848575609,0.108,"M_M","Converged",32,"Age","Growth_M (0,0)"
17.7946428073522,12.4269654332383,"Tier 3 HCR Catch","Converged",32,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",33,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",33,"Age","Growth_M (0,0)"
89.5477178393569,105.431906230448,"Bmsy","Converged",33,"Age","Growth_M (0,0)"
0.155909811413629,0.152142410534649,"Fmsy","Converged",33,"Age","Growth_M (0,0)"
21.4689976238444,17.28778,"R0","Converged",33,"Age","Growth_M (0,0)"
0.120617570357374,0.108,"M_F","Converged",33,"Age","Growth_M (0,0)"
0.120617570357374,0.108,"M_M","Converged",33,"Age","Growth_M (0,0)"
18.1526010938426,17.1107690173612,"Tier 3 HCR Catch","Converged",33,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",34,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",34,"Age","Growth_M (0,0)"
78.624381431167,105.431906230448,"Bmsy","Converged",34,"Age","Growth_M (0,0)"
0.163321369169077,0.152142410534649,"Fmsy","Converged",34,"Age","Growth_M (0,0)"
28.103246956521,17.28778,"R0","Converged",34,"Age","Growth_M (0,0)"
0.129815565749115,0.108,"M_F","Converged",34,"Age","Growth_M (0,0)"
0.129815565749115,0.108,"M_M","Converged",34,"Age","Growth_M (0,0)"
46.653969473018,34.6995650343959,"Tier 3 HCR Catch","Converged",34,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",35,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",35,"Age","Growth_M (0,0)"
110.692074429245,105.431906230448,"Bmsy","Converged",35,"Age","Growth_M (0,0)"
0.148405070555087,0.152142410534649,"Fmsy","Converged",35,"Age","Growth_M (0,0)"
14.5295892400634,17.28778,"R0","Converged",35,"Age","Growth_M (0,0)"
0.104416537614933,0.108,"M_F","Converged",35,"Age","Growth_M (0,0)"
0.104416537614933,0.108,"M_M","Converged",35,"Age","Growth_M (0,0)"
6.11794842831826,11.221186121306,"Tier 3 HCR Catch","Converged",35,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",36,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",36,"Age","Growth_M (0,0)"
97.9498020506474,105.431906230448,"Bmsy","Converged",36,"Age","Growth_M (0,0)"
0.156638263423407,0.152142410534649,"Fmsy","Converged",36,"Age","Growth_M (0,0)"
21.6097015029423,17.28778,"R0","Converged",36,"Age","Growth_M (0,0)"
0.113043062529775,0.108,"M_F","Converged",36,"Age","Growth_M (0,0)"
0.113043062529775,0.108,"M_M","Converged",36,"Age","Growth_M (0,0)"
34.1620824404847,15.9767702715849,"Tier 3 HCR Catch","Converged",36,"Age","Growth_M (0,0)"
1,0.5,"Female Sex Ratio","Converged",37,"Age","Growth_M (0,0)"
1,0.5,"Male Sex Ratio","Converged",37,"Age","Growth_M (0,0)"
107.114050560399,105.431906230448,"Bmsy","Converged",37,"Age","Growth_M (0,0)"
0.154775319641884,0.152142410534649,"Fmsy","Converged",37,"Age","Growth_M (0,0)"
