"Truth","Pred","Convergence","sim","EM","OM","Type","Years"
466.140670754814,434.945219156147,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",8
442.858229781594,416.016973684774,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",9
420.604382462004,395.844014885126,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",10
398.26662236095,375.660809312081,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",11
370.770641589466,350.20531154403,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",12
345.42957933421,326.010060077979,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",13
321.221859068279,301.914082541978,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",14
294.825260782178,276.363835790432,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",15
272.083535300338,255.228691981542,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",16
257.816700469146,242.657203384995,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",17
239.731525923849,225.911244573172,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",18
274.938217803273,257.084070855832,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",19
272.538437722661,253.662868917497,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",20
267.949794879193,248.998677130792,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",21
268.372799549029,249.700107715974,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",22
259.717780723922,241.366728477838,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",23
261.004388466606,242.075287342531,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",24
248.307720096831,231.002046698259,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",25
239.293782425725,222.650405333293,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",26
235.74582013992,218.759426830378,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",27
227.822679290722,211.355550593317,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",28
224.941115184803,207.737751394858,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",29
214.376475172047,197.316991453588,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",30
208.231749315889,191.266379567216,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",31
204.314104782375,187.855382972772,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",32
224.035712258893,203.953237496212,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",33
234.250685946936,212.032900026583,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",34
240.506657665964,217.365600202377,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",35
242.320732519414,217.810334609061,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",36
240.221687444098,214.516488786789,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",37
242.98374245224,217.442362006727,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",38
235.60136219543,212.17752872038,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",39
229.750796213703,206.782064665037,"Converged",103,"Age","Growth_M (0,0)","Total Biomass",40
186.620243308734,166.440974298802,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",1
182.830493290885,164.747367298673,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",2
179.850297033104,163.376554401857,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",3
178.113926848949,163.331959922507,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",4
177.843183335984,164.079631751522,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",5
177.976752553109,164.867250466699,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",6
177.11371456461,165.03398970722,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",7
174.06260629982,162.36116670279,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",8
168.244616625709,157.997640213796,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",9
160.013585542991,150.777725120259,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",10
150.267240254112,141.983504611728,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",11
139.796250855113,132.433731470925,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",12
129.266691342234,122.591089281784,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",13
119.101429724342,112.786956183864,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",14
109.421748561446,103.491421601842,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",15
100.158505396027,94.8845760707521,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",16
91.2753993319576,86.3673558726679,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",17
82.8399620321172,78.3589977462825,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",18
75.739838654931,71.4002508258708,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",19
70.0241187759417,65.421446965759,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",20
66.5609376713701,62.1746258331423,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",21
66.3941718031478,61.9032122032705,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",22
68.925641080504,64.0671462038844,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",23
72.5060286630074,67.3442513292162,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",24
74.6534727279284,69.340232108705,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",25
74.4810209767079,68.9162600960672,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",26
72.8617364131494,67.2458657726089,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",27
70.8851892755484,65.6701666147429,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",28
69.087816138211,63.9117515821478,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",29
67.3786805514848,62.2198622626154,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",30
65.8580944651677,60.7223450888395,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",31
64.6069989433524,59.8035219827056,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",32
63.7570042550649,58.9229053811908,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",33
63.1175465647243,58.0302178846576,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",34
63.0717244605819,57.9003004417841,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",35
64.3138550225992,58.5452839034817,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",36
67.2862226642857,60.6947668710296,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",37
71.4823683392318,64.2675568621868,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",38
75.2559822159665,67.4348299119116,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",39
77.3362073463763,69.0980112094824,"Converged",103,"Age","Growth_M (0,0)","Spawning Stock Biomass",40
17.5942705435768,15.6706437875909,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",1
27.6712131664058,23.9397511709309,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",2
32.2531389270014,30.836820153232,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",3
2.04396677212621,1.90246531189047,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",4
20.4150058330225,17.0759048062255,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",5
12.4489759369433,12.0901566161114,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",6
13.1734059618151,12.5360540027715,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",7
12.1825302847909,10.8410816790164,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",8
12.1598870730359,11.5614035695635,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",9
15.2243547866944,13.275338336885,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",10
14.5665024222076,13.5138705942761,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",11
6.96303569826956,6.10546342637367,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",12
10.6803029485001,9.39169088310272,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",13
11.1284806429608,9.45902951359974,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",14
6.66532216993086,5.92689448556059,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",15
10.5276359860533,9.72518147578133,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",16
18.4423014751711,18.3735116955125,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",17
7.90300971138388,6.73698307547988,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",18
72.8897477439141,65.5882429951853,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",19
1.73277837246336,1.44743381937446,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",20
4.61326880876696,3.52081464238682,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",21
16.6872092259899,16.4371606818019,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",22
8.14313217229184,7.52117078516239,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",23
24.993003666989,22.0694764324223,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",24
3.53256231646251,3.76010681291619,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",25
11.1062293969374,10.7120184714655,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",26
17.5716769202111,15.6111165687363,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",27
9.10423207893743,7.45327399190055,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",28
15.2764415947145,13.5194033008684,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",29
3.22010238322056,2.88938823370026,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",30
10.8706001945763,10.0489724080438,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",31
12.7019067103919,11.0356621921188,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",32
40.3311912494298,34.381910111308,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",33
16.6095943997394,14.5338457998693,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",34
10.1635379117707,8.86111166944853,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",35
7.1991444812258,6.14925466291474,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",36
6.91747443231702,5.66979297421923,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",37
17.1501438857243,16.0116162892659,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",38
3.58427000292708,4.74458510854591,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",39
8.57584548204402,6.8007546200087,"Converged",103,"Age","Growth_M (0,0)","Total Recruitment",40
0.0152142410534649,0.0160192542919807,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",1
0.0224209868156326,0.0255234851062484,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",2
0.0296277325778002,0.0303576805745496,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",3
0.0368344783399678,0.0400480057021351,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",4
0.0440412241021354,0.0488962467597442,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",5
0.051247969864303,0.0539110397270425,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",6
0.0584547156264706,0.0664450249806817,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",7
0.0656614613886382,0.0673829855793877,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.0778578039264104,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0856550196117356,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.0930860055497988,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.101800961613622,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.111290413629993,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",13
0.108901935961644,0.117697203793183,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",14
0.116108681723811,0.121085691866516,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",15
0.123315427485979,0.130671341378744,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",16
0.130522173248147,0.136368778505838,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",17
0.137728919010314,0.146731062545423,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",18
0.144935664772482,0.161778420602987,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",19
0.152142410534649,0.161358209632953,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",20
0.149099562323956,0.161838206542617,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",21
0.145448144471125,0.159537034973512,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",22
0.141796726618293,0.152105111830163,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",23
0.138145308765462,0.147281628884208,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",24
0.13449389091263,0.14870166367291,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",25
0.130842473059799,0.144728184667525,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",26
0.127191055206967,0.134536682869341,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",27
0.123539637354135,0.13681044632216,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",28
0.119888219501304,0.133320551049378,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",29
0.116236801648472,0.128721979030322,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",30
0.112585383795641,0.117327054923882,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",31
0.108933965942809,0.11784583455239,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",32
0.105282548089977,0.117353554211118,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",33
0.101631130237146,0.109172152663534,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",34
0.0979797123843143,0.113183428776018,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",35
0.0943282945314827,0.110273019991228,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",36
0.0906768766786511,0.100006323283473,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",37
0.0870254588258195,0.0972345976897519,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",38
0.0833740409729879,0.0941269668725628,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",39
0.0797226231201563,0.0901990732606521,"Converged",103,"Age","Growth_M (0,0)","Total Fishing Mortality",40
447.0478744947,413.769005921651,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",1
436.904591730787,405.919477052003,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",2
421.882094428849,393.593265482272,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",3
414.840620820713,388.165996859556,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",4
393.088702646533,368.99933200159,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",5
376.447202523463,355.050076644877,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",6
352.47702846013,333.934261064123,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",7
333.251537641014,316.740865077255,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",8
309.945013968832,295.573080888867,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",9
294.712316232144,281.586616546745,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",10
281.922403472476,268.605649373546,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",11
279.753437620316,266.40395383333,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",12
275.951888924098,262.226758946308,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",13
262.814905646907,250.108555551735,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",14
270.271427871693,257.112196880808,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",15
261.597178593225,249.848467154281,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",16
275.934859965859,263.245862606168,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",17
271.090060390885,257.199271292685,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",18
262.036495985675,249.04239430014,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",19
274.558780733958,259.573312988895,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",20
276.536684527742,259.758260646213,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",21
274.830133773346,257.767350653319,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",22
272.428055491549,253.593141095811,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",23
265.999277784192,246.597461983369,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",24
251.823569459838,232.84289535447,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",25
239.849319116369,221.045940287274,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",26
223.66303604642,204.574022492187,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",27
221.079519961868,201.218663800562,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",28
215.302345145341,194.456400347108,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",29
212.026603158596,189.939835890598,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",30
206.197155519472,183.407217031522,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",31
198.410493660806,175.474597308121,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",32
199.441573441113,173.137469728101,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",33
221.9946986051,191.661627714286,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",34
227.911889529216,195.118750088736,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",35
230.416302995959,196.547126404009,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",36
253.571733166202,214.786376608015,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",37
267.124129087879,225.366819193343,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",38
277.897758981144,236.513392616109,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",39
288.867720611622,240.953417256203,"Converged",104,"Age","Growth_M (0,0)","Total Biomass",40
167.524737447226,157.009428529942,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",1
167.663171724916,157.576934011646,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",2
166.716860361408,157.014581764168,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",3
163.25765682563,154.156552123929,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",4
157.109380204764,148.687898181931,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",5
149.353683937809,141.824162775912,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",6
140.800642735995,134.221431450063,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",7
132.070753863271,126.127674899236,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",8
123.268760351032,117.967110498458,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",9
114.390053399739,110.094226544833,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",10
105.473660389711,101.756732953584,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",11
97.0216151377164,93.8754191761905,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",12
89.5832213237337,86.7026468580035,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",13
83.6306367843533,80.915431740215,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",14
79.6652331695893,76.7048070512453,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",15
77.2564357868657,74.3244714867475,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",16
75.9989965302713,73.1851422189408,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",17
74.9125842155762,71.6028228297642,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",18
73.8348530196627,70.9251476722876,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",19
73.187585231095,70.3075253102432,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",20
72.7864904796579,69.8441523305919,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",21
72.891019805604,70.0825272614704,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",22
73.2185304682593,69.6417554557881,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",23
73.8344540310443,69.8245515706367,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",24
74.755134681401,70.332672736095,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",25
75.382450826407,70.3208524236402,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",26
74.7810408835704,68.9765876155327,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",27
72.8084595889427,66.6459886924786,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",28
69.7375273020699,63.3992911581861,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",29
66.320781450003,60.1933614634362,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",30
63.3647668014707,57.2142548215039,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",31
61.4667563979319,55.371357889812,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",32
60.7403446382226,54.1233794660802,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",33
60.8503995671532,54.0389865935156,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",34
61.1188245552422,53.6906398812673,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",35
61.7389069081067,53.5175853077053,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",36
63.6221687295985,54.4495606062018,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",37
67.2042135673194,56.7264307024271,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",38
72.2012803910517,60.544544335468,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",39
77.6141685713779,64.7292695015815,"Converged",104,"Age","Growth_M (0,0)","Spawning Stock Biomass",40
12.05685199569,9.07656327937974,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",1
9.05445965024253,7.84790893113341,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",2
7.3741478328291,6.95204051371195,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",3
21.4392211417646,19.4029906585854,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",4
1.1035614879982,1.05495146909697,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",5
12.4872312807078,11.7973158709242,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",6
3.3393721688944,2.70963106624189,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",7
11.9534464403013,11.2608304975712,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",8
5.50901955399186,5.2264864030658,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",9
15.9582924445994,13.6471637911018,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",10
14.9933285620191,12.818318443673,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",11
24.6578575830305,23.0511839700872,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",12
16.0545162421612,14.6843459755249,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",13
2.28567934774597,2.44819144509807,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",14
32.1526423007006,30.4347982256333,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",15
5.78332811481166,5.49022202584924,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",16
38.546088505403,34.6853077520404,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",17
6.73853347659525,5.9078691759393,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",18
6.45065284987862,5.47013111873439,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",19
38.8581985729313,35.1714989776316,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",20
19.1751062812265,16.4139448618796,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",21
13.276913746147,11.5625791703749,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",22
13.7524373939334,12.5209961055915,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",23
10.6532223546499,9.09847076260132,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",24
3.73946852191324,3.02196222695397,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",25
10.5101043252013,9.92244396989301,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",26
5.15950257630789,4.36034411885848,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",27
22.6402955197033,20.2834206823841,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",28
11.8108458690492,9.56480534019133,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",29
12.3236947528036,9.28422324743543,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",30
7.06300411549697,6.06136405741828,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",31
5.29047158471126,4.21429399916811,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",32
17.7601285902458,13.5284756743915,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",33
41.1937328376434,35.1132246661866,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",34
8.63988707461235,6.74619955017225,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",35
6.14228561601598,5.68867680966433,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",36
35.9846435747209,29.5030668083145,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",37
17.8350741664506,15.5079228197759,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",38
15.4455357878194,15.9647534390431,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",39
17.891521336575,8.41678543275493,"Converged",104,"Age","Growth_M (0,0)","Total Recruitment",40
0.0152142410534649,0.0160419077905732,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",1
0.0224209868156326,0.0241723334986038,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",2
0.0296277325778002,0.0316302699278081,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",3
0.0368344783399678,0.039825867949908,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",4
0.0440412241021354,0.0459460219112592,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",5
0.051247969864303,0.0524634412973682,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",6
0.0584547156264706,0.062085680893012,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",7
0.0656614613886382,0.0695811125667668,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.0734021706514177,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0841936814409136,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.090511800446035,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.0994791385433332,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.105774403255471,"Converged",104,"Age","Growth_M (0,0)","Total Fishing Mortality",13
